customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
15423.0,38,1,43.5,3.6635616461296463,0.6931471805599453,3.7954891891721947,3,1,1,311,5,Potential Loyalists
15424.0,254,2,383.34,5.541263545158426,1.0986122886681098,5.951527577504281,1,3,2,132,6,Others
15426.0,19,5,1404.07,2.995732273553991,1.791759469228055,7.247842402590825,4,4,4,444,12,At Risk
15427.0,33,3,1430.54,3.5263605246161616,1.3862943611198906,7.266506066865208,4,3,4,434,11,At Risk
15428.0,15,1,93.78,2.772588722239781,0.6931471805599453,4.551558416539442,4,1,1,411,6,Potential Loyalists
15429.0,27,2,397.35,3.332204510175204,1.0986122886681098,5.987331015826375,4,3,2,432,9,At Risk
15432.0,23,1,171.19000000000003,3.1780538303479458,0.6931471805599453,5.148598518298095,4,1,1,411,6,Potential Loyalists
15433.0,214,2,533.3,5.3706380281276624,1.0986122886681098,6.2809574789637255,1,3,3,133,7,Others
15434.0,8,5,1041.48,2.1972245773362196,1.791759469228055,6.94935776883665,5,4,4,544,13,At Risk
15435.0,22,1,149.29,3.1354942159291497,0.6931471805599453,5.012566760946003,4,1,1,411,6,Potential Loyalists
15436.0,12,3,1067.75,2.5649493574615367,1.3862943611198906,6.97424502025097,5,3,4,534,12,At Risk
15437.0,262,1,200.16,5.572154032177765,0.6931471805599453,5.304100611303764,1,1,1,111,3,Lost
15438.0,131,1,156.57999999999998,4.882801922586371,0.6931471805599453,5.059933265817542,2,1,1,211,4,Potential Loyalists
15440.0,55,3,383.68,4.02535169073515,1.3862943611198906,5.952411819844281,3,3,2,332,8,At Risk
15442.0,249,1,594.0,5.521460917862246,0.6931471805599453,6.38856140554563,1,1,3,113,5,Lost
15443.0,2,7,3213.59,1.0986122886681098,2.0794415416798357,8.075455101323259,5,5,5,555,15,Champions
15444.0,9,2,1411.21,2.302585092994046,1.0986122886681098,7.252911132207154,5,3,4,534,12,At Risk
15445.0,264,1,113.5,5.579729825986222,0.6931471805599453,4.740574822994295,1,1,1,111,3,Lost
15447.0,331,1,155.17000000000002,5.805134968916488,0.6931471805599453,5.050945157499754,1,1,1,111,3,Lost
15448.0,313,1,494.64,5.749392985908253,0.6931471805599453,6.2058498567482925,1,1,3,113,5,Lost
15449.0,26,3,974.52,3.295836866004329,1.3862943611198906,6.882970662159506,4,3,4,434,11,At Risk
15450.0,30,1,429.84,3.4339872044851463,0.6931471805599453,6.0657367914825695,4,1,2,412,7,Potential Loyalists
15452.0,30,3,528.48,3.4339872044851463,1.3862943611198906,6.27189539284557,4,3,3,433,10,At Risk
15453.0,2,7,1371.77,1.0986122886681098,2.0794415416798357,7.224585875348061,5,5,4,554,14,Champions
15454.0,362,1,179.1,5.8944028342648505,0.6931471805599453,5.19351225218191,1,1,1,111,3,Lost
15456.0,283,3,434.59,5.648974238161206,1.3862943611198906,6.076701433954154,1,3,2,132,6,Others
15457.0,262,1,237.07,5.572154032177765,0.6931471805599453,5.472564748074418,1,1,1,111,3,Lost
15458.0,25,1,161.64,3.258096538021482,0.6931471805599453,5.091539169320091,4,1,1,411,6,Potential Loyalists
15460.0,354,1,214.26,5.872117789475416,0.6931471805599453,5.371846599836152,1,1,1,111,3,Lost
15462.0,94,3,234.6,4.553876891600541,1.3862943611198906,5.462135451777431,2,3,1,231,6,At Risk
15463.0,29,1,126.14,3.4011973816621555,0.6931471805599453,4.845288841508263,4,1,1,411,6,Potential Loyalists
15464.0,338,1,1044.65,5.82600010738045,0.6931471805599453,6.952393980600518,1,1,4,114,6,Lost
15465.0,20,18,7354.62,3.044522437723423,2.9444389791664403,8.903219925879805,4,5,5,455,14,At Risk
15466.0,85,1,334.53,4.454347296253507,0.6931471805599453,5.815711371192059,2,1,2,212,5,Potential Loyalists
15467.0,9,3,524.88,2.302585092994046,1.3862943611198906,6.265073049828404,5,3,3,533,11,At Risk
15468.0,51,2,467.51,3.9512437185814275,1.0986122886681098,6.149557446167864,3,3,3,333,9,At Risk
15469.0,50,2,538.55,3.9318256327243257,1.0986122886681098,6.290735458809743,3,3,3,333,9,At Risk
15471.0,2,1,454.48,1.0986122886681098,0.6931471805599453,6.121351807942404,5,1,2,512,8,Others
15472.0,113,1,371.56,4.736198448394496,0.6931471805599453,5.920398098674122,2,1,2,212,5,Potential Loyalists
15473.0,14,7,1771.2,2.70805020110221,2.0794415416798357,7.479976991613202,4,5,4,454,13,At Risk
15475.0,77,1,454.11,4.356708826689592,0.6931471805599453,6.120539147973894,2,1,2,212,5,Potential Loyalists
15478.0,40,2,1399.92,3.713572066704308,1.0986122886681098,7.244884442636672,3,3,4,334,10,At Risk
15482.0,16,11,10839.76,2.833213344056216,2.4849066497880004,9.291068383237103,4,5,5,455,14,At Risk
15483.0,161,4,225.26,5.087596335232384,1.6094379124341003,5.421684780498321,2,4,1,241,7,At Risk
15484.0,1,4,3590.41,0.6931471805599453,1.6094379124341003,8.186300162033392,5,4,5,545,14,At Risk
15485.0,30,3,2564.5,3.4339872044851463,1.3862943611198906,7.849908670382019,4,3,5,435,12,At Risk
15488.0,93,1,91.32000000000001,4.543294782270004,0.6931471805599453,4.52526080275979,2,1,1,211,4,Potential Loyalists
15489.0,23,3,1134.28,3.1780538303479458,1.3862943611198906,7.034634595526282,4,3,4,434,11,At Risk
15491.0,95,6,3100.09,4.564348191467836,1.9459101490553132,8.039508941575132,2,5,5,255,12,At Risk
15492.0,28,2,659.46,3.367295829986474,1.0986122886681098,6.492936561946857,4,3,3,433,10,At Risk
15493.0,33,5,1953.41,3.5263605246161616,1.791759469228055,7.577843636590285,4,4,5,445,13,At Risk
15494.0,21,2,1280.58,3.091042453358316,1.0986122886681098,7.155848970699195,4,3,4,434,11,At Risk
15497.0,18,2,1262.2,2.9444389791664403,1.0986122886681098,7.141403462941432,4,3,4,434,11,At Risk
15498.0,3,27,13316.4,1.3862943611198906,3.332204510175204,9.496826729846124,5,5,5,555,15,Champions
15500.0,8,4,1131.56,2.1972245773362196,1.6094379124341003,7.032235836086242,5,4,4,544,13,At Risk
15502.0,16,10,6923.98,2.833213344056216,2.3978952727983707,8.842890442964727,4,5,5,455,14,At Risk
15503.0,363,1,141.04,5.8971538676367405,0.6931471805599453,4.956108708074887,1,1,1,111,3,Lost
15504.0,81,1,52.83,4.406719247264253,0.6931471805599453,3.985830932572866,2,1,1,211,4,Potential Loyalists
15505.0,53,5,3610.96,3.9889840465642745,1.791759469228055,8.192005840278435,3,4,5,345,12,At Risk
15506.0,23,3,972.08,3.1780538303479458,1.3862943611198906,6.880466298744467,4,3,4,434,11,At Risk
15507.0,172,1,475.86,5.153291594497779,0.6931471805599453,6.167222946760261,2,1,3,213,6,Potential Loyalists
15508.0,189,6,1000.27,5.247024072160486,1.9459101490553132,6.909024473214282,1,5,4,154,10,Loyal Customers
15510.0,331,1,250.0,5.805134968916488,0.6931471805599453,5.5254529391317835,1,1,2,112,4,Lost
15511.0,12,5,900.53,2.5649493574615367,1.791759469228055,6.804093319959892,5,4,4,544,13,At Risk
15512.0,156,2,121.0,5.056245805348308,1.0986122886681098,4.804021044733257,2,3,1,231,6,At Risk
15513.0,33,19,14758.22,3.5263605246161616,2.995732273553991,9.599623251229634,4,5,5,455,14,At Risk
15514.0,12,11,4023.7200000000003,2.5649493574615367,2.4849066497880004,8.3002106222155,5,5,5,555,15,Champions
15516.0,45,3,62.43,3.828641396489095,1.3862943611198906,4.149936935645806,3,3,1,331,7,At Risk
15517.0,233,1,267.03,5.455321115357702,0.6931471805599453,5.591098914544516,1,1,2,112,4,Lost
15518.0,64,8,1921.55,4.174387269895637,2.1972245773362196,7.561407708843943,3,5,4,354,12,At Risk
15520.0,2,1,343.5,1.0986122886681098,0.6931471805599453,5.842094090453713,5,1,2,512,8,Others
15521.0,40,8,3000.2,3.713572066704308,2.1972245773362196,8.006767487671574,3,5,5,355,13,At Risk
15522.0,33,2,397.99,3.5263605246161616,1.0986122886681098,5.988936353919148,4,3,2,432,9,At Risk
15523.0,84,1,412.01000000000005,4.442651256490317,0.6931471805599453,6.023471805742962,2,1,2,212,5,Potential Loyalists
15524.0,25,1,440.0,3.258096538021482,0.6931471805599453,6.089044875446846,4,1,2,412,7,Potential Loyalists
15525.0,2,3,731.87,1.0986122886681098,1.3862943611198906,6.596968332815259,5,3,3,533,11,At Risk
15526.0,33,2,148.44,3.5263605246161616,1.0986122886681098,5.006894974480533,4,3,1,431,8,At Risk
15527.0,19,8,2428.53,2.995732273553991,2.1972245773362196,7.7954531019895175,4,5,5,455,14,At Risk
15528.0,254,1,229.33,5.541263545158426,0.6931471805599453,5.4395130632148145,1,1,1,111,3,Lost
15529.0,23,11,3960.05,3.1780538303479458,2.4849066497880004,8.284264420617227,4,5,5,455,14,At Risk
15530.0,22,4,1497.31,3.1354942159291497,1.6094379124341003,7.3120930852576205,4,4,4,444,12,At Risk
15531.0,8,2,1972.39,2.1972245773362196,1.0986122886681098,7.587508155013856,5,3,5,535,13,At Risk
15532.0,25,4,1554.83,3.258096538021482,1.6094379124341003,7.349764444270915,4,4,4,444,12,At Risk
15533.0,19,3,807.57,2.995732273553991,1.3862943611198906,6.695267255355902,4,3,3,433,10,At Risk
15535.0,173,4,502.9,5.159055299214529,1.6094379124341003,6.222377835686553,2,4,3,243,9,At Risk
15537.0,163,1,110.92,5.099866427824199,0.6931471805599453,4.717784330357226,2,1,1,211,4,Potential Loyalists
15539.0,7,1,538.46,2.0794415416798357,0.6931471805599453,6.290568639224737,5,1,3,513,9,Others
15540.0,11,1,213.3,2.4849066497880004,0.6931471805599453,5.367376902479531,5,1,1,511,7,Others
15541.0,114,1,85.13000000000001,4.74493212836325,0.6931471805599453,4.455857782801083,2,1,1,211,4,Potential Loyalists
15543.0,288,1,127.86,5.666426688112432,0.6931471805599453,4.858726543710496,1,1,1,111,3,Lost
15544.0,9,9,3546.71,2.302585092994046,2.302585092994046,8.174057603899483,5,5,5,555,15,Champions
15545.0,54,2,288.96999999999997,4.007333185232471,1.0986122886681098,5.669777469353516,3,3,2,332,8,At Risk
15547.0,7,14,4910.6,2.0794415416798357,2.70805020110221,8.499355033286358,5,5,5,555,15,Champions
15549.0,77,3,1677.71,4.356708826689592,1.3862943611198906,7.425780920301154,2,3,4,234,9,At Risk
15550.0,4,4,575.63,1.6094379124341003,1.6094379124341003,6.357200812987149,5,4,3,543,12,At Risk
15551.0,37,1,436.06,3.6375861597263857,0.6931471805599453,6.080070485442007,3,1,2,312,6,Potential Loyalists
15552.0,217,1,90.12,5.384495062789089,0.6931471805599453,4.512177319138927,1,1,1,111,3,Lost
15553.0,60,1,428.93,4.110873864173311,0.6931471805599453,6.06362240473809,3,1,2,312,6,Potential Loyalists
15554.0,278,1,217.2,5.631211781821365,0.6931471805599453,5.38541207339897,1,1,1,111,3,Lost
15555.0,12,16,4791.87,2.5649493574615367,2.833213344056216,8.474884675904255,5,5,5,555,15,Champions
15556.0,24,1,279.77,3.2188758248682006,0.6931471805599453,5.637535828837275,4,1,2,412,7,Potential Loyalists
15557.0,29,1,468.91,3.4011973816621555,0.6931471805599453,6.152541187005974,4,1,3,413,8,Potential Loyalists
15561.0,12,4,800.5899999999999,2.5649493574615367,1.6094379124341003,6.686597255202886,5,4,3,543,12,At Risk
15562.0,352,1,134.55,5.8664680569332965,0.6931471805599453,4.909340575944674,1,1,1,111,3,Lost
15563.0,22,3,1361.44,3.1354942159291497,1.3862943611198906,7.217032488870507,4,3,4,434,11,At Risk
15565.0,50,2,173.16000000000003,3.9318256327243257,1.0986122886681098,5.159974416926292,3,3,1,331,7,At Risk
15567.0,19,1,186.01,2.995732273553991,0.6931471805599453,5.231162091360629,4,1,1,411,6,Potential Loyalists
15568.0,3,3,758.29,1.3862943611198906,1.3862943611198906,6.6323837861074395,5,3,3,533,11,At Risk
15569.0,104,5,1375.71,4.653960350157523,1.791759469228055,7.227451873789157,2,4,4,244,10,At Risk
15570.0,7,12,4148.82,2.0794415416798357,2.5649493574615367,8.33082023879011,5,5,5,555,15,Champions
15571.0,12,4,650.4300000000001,2.5649493574615367,1.6094379124341003,6.47916994643317,5,4,3,543,12,At Risk
15572.0,5,7,2533.42,1.791759469228055,2.0794415416798357,7.837720093003111,5,5,5,555,15,Champions
15573.0,32,2,583.24,3.4965075614664802,1.0986122886681098,6.3703118573118545,4,3,3,433,10,At Risk
15574.0,178,4,675.64,5.187385805840755,1.6094379124341003,6.517139373724178,2,4,3,243,9,At Risk
15576.0,38,1,921.37,3.6635616461296463,0.6931471805599453,6.826946444575113,3,1,4,314,8,Potential Loyalists
15577.0,151,3,258.88,5.0238805208462765,1.3862943611198906,5.5602199860123305,2,3,2,232,7,At Risk
15578.0,162,1,127.1,5.093750200806762,0.6931471805599453,4.852811208902689,2,1,1,211,4,Potential Loyalists
15579.0,69,2,327.6,4.248495242049359,1.0986122886681098,5.794841205603168,3,3,2,332,8,At Risk
15581.0,156,10,717.4300000000001,5.056245805348308,2.3978952727983707,6.577068275581566,2,5,3,253,10,At Risk
15582.0,25,3,682.9100000000001,3.258096538021482,1.3862943611198906,6.527826330017913,4,3,3,433,10,At Risk
15584.0,24,4,720.86,3.2188758248682006,1.6094379124341003,6.581831214273488,4,4,3,443,11,At Risk
15585.0,177,1,455.3,5.181783550292085,0.6931471805599453,6.123150487933357,2,1,2,212,5,Potential Loyalists
15587.0,50,4,913.68,3.9318256327243257,1.6094379124341003,6.818574277330894,3,4,4,344,11,At Risk
15589.0,256,3,478.53,5.54907608489522,1.3862943611198906,6.172806457538428,1,3,3,133,7,Others
15592.0,47,1,388.58,3.871201010907891,0.6931471805599453,5.965069235748451,3,1,2,312,6,Potential Loyalists
15593.0,71,1,199.8,4.276666119016055,0.6931471805599453,5.302309387817574,3,1,1,311,5,Potential Loyalists
15594.0,16,5,1771.78,2.833213344056216,1.791759469228055,7.48030421490088,4,4,4,444,12,At Risk
15596.0,101,5,1406.59,4.624972813284271,1.791759469228055,7.249634301131203,2,4,4,244,10,At Risk
15597.0,35,1,324.57,3.58351893845611,0.6931471805599453,5.785577492291319,3,1,2,312,6,Potential Loyalists
15598.0,53,1,240.68,3.9889840465642745,0.6931471805599453,5.487614537078416,3,1,2,312,6,Potential Loyalists
15599.0,27,2,761.74,3.332204510175204,1.0986122886681098,6.636917213055248,4,3,3,433,10,At Risk
15601.0,11,14,6776.56,2.4849066497880004,2.70805020110221,8.821372434155471,5,5,5,555,15,Champions
15602.0,8,9,1297.8700000000001,2.1972245773362196,2.302585092994046,7.16924993468027,5,5,4,554,14,Champions
15603.0,79,1,48.480000000000004,4.382026634673881,0.6931471805599453,3.9015685475242874,2,1,1,211,4,Potential Loyalists
15604.0,52,1,216.39000000000001,3.970291913552122,0.6931471805599453,5.381692975469088,3,1,1,311,5,Potential Loyalists
15605.0,36,5,1198.23,3.6109179126442243,1.791759469228055,7.089434963153261,3,4,4,344,11,At Risk
15606.0,61,9,2920.16,4.127134385045092,2.302585092994046,7.9797360766493295,3,5,5,355,13,At Risk
15607.0,337,1,104.76,5.823045895483019,0.6931471805599453,4.6611723761033765,1,1,1,111,3,Lost
15608.0,28,4,1093.68,3.367295829986474,1.6094379124341003,6.998217362097996,4,4,4,444,12,At Risk
15609.0,184,1,298.48,5.220355825078324,0.6931471805599453,5.702047637362485,1,1,2,112,4,Lost
15610.0,52,1,112.46000000000001,3.970291913552122,0.6931471805599453,4.731450351898421,3,1,1,311,5,Potential Loyalists
15611.0,10,11,1570.45,2.3978952727983707,2.4849066497880004,7.359754038995856,5,5,4,554,14,Champions
15612.0,36,2,195.15,3.6109179126442243,1.0986122886681098,5.278879672655561,3,3,1,331,7,At Risk
15615.0,10,23,10399.74,2.3978952727983707,3.1780538303479458,9.249632236444302,5,5,5,555,15,Champions
15618.0,33,4,776.85,3.5263605246161616,1.6094379124341003,6.656533703533131,4,4,3,443,11,At Risk
15619.0,11,1,336.4,2.4849066497880004,0.6931471805599453,5.821269170111868,5,1,2,512,8,Others
15620.0,57,3,1553.18,4.060443010546419,1.3862943611198906,7.348703354335633,3,3,4,334,10,At Risk
15621.0,4,4,1293.03,1.6094379124341003,1.6094379124341003,7.165516658717914,5,4,4,544,13,At Risk
15622.0,43,9,3709.56,3.784189633918261,2.302585092994046,8.2189380876069,3,5,5,355,13,At Risk
15623.0,141,1,301.03000000000003,4.955827057601261,0.6931471805599453,5.7105263501895465,2,1,2,212,5,Potential Loyalists
15624.0,117,4,588.13,4.770684624465665,1.6094379124341003,6.3786468723710446,2,4,3,243,9,At Risk
15625.0,104,4,1534.26,4.653960350157523,1.6094379124341003,7.336455026785429,2,4,4,244,10,At Risk
15626.0,75,2,675.8,4.330733340286331,1.0986122886681098,6.517375808292013,2,3,3,233,8,At Risk
15628.0,5,9,2870.2400000000002,1.791759469228055,2.302585092994046,7.962499271193586,5,5,5,555,15,Champions
15630.0,45,2,1186.35,3.828641396489095,1.0986122886681098,7.079479212140812,3,3,4,334,10,At Risk
15632.0,16,8,3285.31,2.833213344056216,2.1972245773362196,8.097520633770152,4,5,5,455,14,At Risk
15634.0,17,1,243.55,2.8903717578961645,0.6931471805599453,5.499419786985366,4,1,2,412,7,Potential Loyalists
15636.0,90,2,724.76,4.51085950651685,1.0986122886681098,6.587219381659278,2,3,3,233,8,At Risk
15637.0,53,1,223.36,3.9889840465642745,0.6931471805599453,5.413251904640136,3,1,1,311,5,Potential Loyalists
15639.0,134,1,425.32,4.90527477843843,0.6931471805599453,6.055190237988527,2,1,2,212,5,Potential Loyalists
15640.0,4,15,12416.11,1.6094379124341003,2.772588722239781,9.426830639200185,5,5,5,555,15,Champions
15641.0,105,4,1887.2,4.663439094112067,1.6094379124341003,7.543379273298417,2,4,4,244,10,At Risk
15643.0,192,3,664.0,5.262690188904886,1.3862943611198906,6.499787040655854,1,3,3,133,7,Others
15644.0,166,4,803.54,5.117993812416755,1.6094379124341003,6.6902706855196055,2,4,3,243,9,At Risk
15645.0,19,1,611.59,2.995732273553991,0.6931471805599453,6.417695870399948,4,1,3,413,8,Potential Loyalists
15646.0,158,3,447.64000000000004,5.0689042022202315,1.3862943611198906,6.106220784406171,2,3,2,232,7,At Risk
15648.0,204,2,639.5,5.3230099791384085,1.0986122886681098,6.4622491213367885,1,3,3,133,7,Others
15649.0,336,2,816.0,5.820082930352362,1.0986122886681098,6.705639094860003,1,3,3,133,7,Others
15651.0,37,3,646.3,3.6375861597263857,1.3862943611198906,6.472809865551464,3,3,3,333,9,At Risk
15652.0,91,1,337.74,4.5217885770490405,0.6931471805599453,5.825232851462975,2,1,2,212,5,Potential Loyalists
15653.0,93,2,877.44,4.543294782270004,1.0986122886681098,6.7781476070590925,2,3,3,233,8,At Risk
15654.0,9,2,922.53,2.302585092994046,1.0986122886681098,6.828203284222655,5,3,4,534,12,At Risk
15655.0,243,1,560.6700000000001,5.497168225293202,0.6931471805599453,6.330914488818843,1,1,3,113,5,Lost
15656.0,45,4,748.5,3.828641396489095,1.6094379124341003,6.619406317542652,3,4,3,343,10,At Risk
15657.0,23,1,30.0,3.1780538303479458,0.6931471805599453,3.4339872044851463,4,1,1,411,6,Potential Loyalists
15658.0,190,5,1024.1000000000001,5.25227342804663,1.791759469228055,6.932545447789356,1,4,4,144,9,Loyal Customers
15659.0,44,1,306.45,3.8066624897703196,0.6931471805599453,5.7283124723994785,3,1,2,312,6,Potential Loyalists
15660.0,25,9,1600.86,3.258096538021482,2.302585092994046,7.378920733047961,4,5,4,454,13,At Risk
15661.0,317,2,309.8,5.762051382780177,1.0986122886681098,5.739149618493492,1,3,2,132,6,Others
15663.0,106,1,138.14,4.672828834461906,0.6931471805599453,4.935480620495495,2,1,1,211,4,Potential Loyalists
15664.0,51,1,386.43,3.9512437185814275,0.6931471805599453,5.959535187313809,3,1,2,312,6,Potential Loyalists
15665.0,168,2,2222.21,5.1298987149230735,1.0986122886681098,7.706707376439049,2,3,5,235,10,At Risk
15667.0,40,1,301.32000000000005,3.713572066704308,0.6931471805599453,5.711486059041234,3,1,2,312,6,Potential Loyalists
15668.0,218,1,76.32000000000001,5.389071729816501,0.6931471805599453,4.34795265434013,1,1,1,111,3,Lost
15669.0,40,4,684.34,3.713572066704308,1.6094379124341003,6.529915065486092,3,4,3,343,10,At Risk
15670.0,297,1,173.05,5.697093486505405,0.6931471805599453,5.159342614257448,1,1,1,111,3,Lost
15671.0,19,7,2657.13,2.995732273553991,2.0794415416798357,7.885378147031288,4,5,5,455,14,At Risk
15673.0,88,4,2726.23,4.48863636973214,1.6094379124341003,7.911041721056532,2,4,5,245,11,At Risk
15674.0,73,4,2111.89,4.30406509320417,1.6094379124341003,7.6558119575766215,2,4,5,245,11,At Risk
15675.0,81,3,323.69,4.406719247264253,1.3862943611198906,5.782870880975165,2,3,2,232,7,At Risk
15676.0,19,3,3435.76,2.995732273553991,1.3862943611198906,8.142284446073054,4,3,5,435,12,At Risk
15677.0,49,1,657.23,3.912023005428146,0.6931471805599453,6.489554414321968,3,1,3,313,7,Potential Loyalists
15678.0,53,1,352.7,3.9889840465642745,0.6931471805599453,5.868449096211435,3,1,2,312,6,Potential Loyalists
15679.0,24,4,781.28,3.2188758248682006,1.6094379124341003,6.6622127327244485,4,4,3,443,11,At Risk
15680.0,9,3,1333.68,2.302585092994046,1.3862943611198906,7.1964468417270915,5,3,4,534,12,At Risk
15681.0,25,5,1426.16,3.258096538021482,1.791759469228055,7.263441734527154,4,4,4,444,12,At Risk
15683.0,117,1,193.75,4.770684624465665,0.6931471805599453,5.271716684750857,2,1,1,211,4,Potential Loyalists
15687.0,9,9,2993.1,2.302585092994046,2.302585092994046,8.004398964555403,5,5,5,555,15,Champions
15689.0,120,2,254.1,4.795790545596741,1.0986122886681098,5.541655625147766,2,3,2,232,7,At Risk
15690.0,4,2,239.76,1.6094379124341003,1.0986122886681098,5.48380058667957,5,3,2,532,10,At Risk
15691.0,252,1,136.8,5.53338948872752,0.6931471805599453,4.925803358579558,1,1,1,111,3,Lost
15692.0,28,1,191.04,3.367295829986474,0.6931471805599453,5.25770368366274,4,1,1,411,6,Potential Loyalists
15694.0,1,13,6464.4,0.6931471805599453,2.6390573296152584,8.774220160908385,5,5,5,555,15,Champions
15695.0,267,2,409.98,5.5909869805108565,1.0986122886681098,6.018544551511725,1,3,2,132,6,Others
15696.0,33,8,2711.11,3.5263605246161616,2.1972245773362196,7.905482208709709,4,5,5,455,14,At Risk
15699.0,18,1,309.65,2.9444389791664403,0.6931471805599453,5.738666876509702,4,1,2,412,7,Potential Loyalists
15700.0,172,2,696.68,5.153291594497779,1.0986122886681098,6.54776054491873,2,3,3,233,8,At Risk
15701.0,2,4,1529.0,1.0986122886681098,1.6094379124341003,7.333023014386481,5,4,4,544,13,At Risk
15703.0,265,1,211.5,5.583496308781699,0.6931471805599453,5.358941988364472,1,1,1,111,3,Lost
15704.0,140,4,2293.62,4.948759890378168,1.6094379124341003,7.738322531443156,2,4,5,245,11,At Risk
15705.0,201,1,143.1,5.308267697401205,0.6931471805599453,4.970507503005476,1,1,1,111,3,Lost
15706.0,64,4,1060.56,4.174387269895637,1.6094379124341003,6.967494803332995,3,4,4,344,11,At Risk
15707.0,35,4,916.98,3.58351893845611,1.6094379124341003,6.822175603890787,3,4,4,344,11,At Risk
15708.0,41,7,3235.25,3.7376696182833684,2.0794415416798357,8.082170531065747,3,5,5,355,13,At Risk
15709.0,284,1,133.25,5.652489180268651,0.6931471805599453,4.899703733388974,1,1,1,111,3,Lost
15712.0,9,5,1072.3600000000001,2.302585092994046,1.791759469228055,6.978549194282216,5,4,4,544,13,At Risk
15713.0,143,2,356.7,4.969813299576001,1.0986122886681098,5.879694646264972,2,3,2,232,7,At Risk
15714.0,12,2,330.03000000000003,2.5649493574615367,1.0986122886681098,5.802209005711098,5,3,2,532,10,At Risk
15716.0,146,4,1101.11,4.990432586778736,1.6094379124341003,7.00498180324312,2,4,4,244,10,At Risk
15717.0,234,1,150.3,5.459585514144159,0.6931471805599453,5.01926462079431,1,1,1,111,3,Lost
15719.0,33,13,5028.42,3.5263605246161616,2.6390573296152584,8.523059948294195,4,5,5,455,14,At Risk
15720.0,24,1,598.73,3.2188758248682006,0.6931471805599453,6.3964795539357615,4,1,3,413,8,Potential Loyalists
15721.0,12,1,471.40000000000003,2.5649493574615367,0.6931471805599453,6.157826084323207,5,1,3,513,9,Others
15722.0,36,5,2211.21,3.6109179126442243,1.791759469228055,7.701747294844882,3,4,5,345,12,At Risk
15723.0,365,1,190.70000000000002,5.902633333401366,0.6931471805599453,5.255931650051599,1,1,1,111,3,Lost
15724.0,201,2,218.25,5.308267697401205,1.0986122886681098,5.390212631252292,1,3,1,131,5,Others
15725.0,15,1,415.25,2.772588722239781,0.6931471805599453,6.031286041294654,4,1,2,412,7,Potential Loyalists
15727.0,17,7,5159.06,2.8903717578961645,2.0794415416798357,8.548703486314981,4,5,5,455,14,At Risk
15729.0,213,1,85.0,5.365976015021851,0.6931471805599453,4.454347296253507,1,1,1,111,3,Lost
15730.0,66,3,1120.88,4.204692619390966,1.3862943611198906,7.022761128491225,3,3,4,334,10,At Risk
15732.0,212,2,294.12,5.3612921657094255,1.0986122886681098,5.68738205328842,1,3,2,132,6,Others
15733.0,283,1,162.3,5.648974238161206,0.6931471805599453,5.095588999976419,1,1,1,111,3,Lost
15734.0,115,2,1339.45,4.7535901911063645,1.0986122886681098,7.200760657465263,2,3,4,234,9,At Risk
15737.0,15,8,1188.1200000000001,2.772588722239781,2.1972245773362196,7.080968816745364,4,5,4,454,13,At Risk
15738.0,19,16,4812.42,2.995732273553991,2.833213344056216,8.479163129156776,4,5,5,455,14,At Risk
15739.0,66,1,449.12,4.204692619390966,0.6931471805599453,6.109514213881797,3,1,2,312,6,Potential Loyalists
15740.0,49,1,154.88,3.912023005428146,0.6931471805599453,5.049086480470509,3,1,1,311,5,Potential Loyalists
15743.0,16,4,775.96,2.833213344056216,1.6094379124341003,6.655388868991024,4,4,3,443,11,At Risk
15744.0,78,1,34.8,4.3694478524670215,0.6931471805599453,3.5779478934066544,2,1,1,211,4,Potential Loyalists
15745.0,19,4,1094.5900000000001,2.995732273553991,1.6094379124341003,6.999048309928502,4,4,4,444,12,At Risk
15746.0,134,1,196.88,4.90527477843843,0.6931471805599453,5.287660786359508,2,1,1,211,4,Potential Loyalists
15747.0,13,3,946.64,2.6390573296152584,1.3862943611198906,6.85397468329749,5,3,4,534,12,At Risk
15748.0,40,1,144.36,3.713572066704308,0.6931471805599453,4.979213424087916,3,1,1,311,5,Potential Loyalists
15749.0,235,3,44534.3,5.4638318050256105,1.3862943611198906,10.70403741211812,1,3,5,135,9,Others
15750.0,3,8,2463.05,1.3862943611198906,2.1972245773362196,7.809561616655318,5,5,5,555,15,Champions
15752.0,40,7,2626.6,3.713572066704308,2.0794415416798357,7.873826161018318,3,5,5,355,13,At Risk
15753.0,305,1,79.2,5.723585101952381,0.6931471805599453,4.384523514872469,1,1,1,111,3,Lost
15754.0,51,3,458.57,3.9512437185814275,1.3862943611198906,6.130291269692714,3,3,2,332,8,At Risk
15755.0,10,6,2364.25,2.3978952727983707,1.9459101490553132,7.768639003584553,5,5,5,555,15,Champions
15756.0,61,4,528.01,4.127134385045092,1.6094379124341003,6.271007335271311,3,4,3,343,10,At Risk
15757.0,66,2,714.42,4.204692619390966,1.0986122886681098,6.572869782822179,3,3,3,333,9,At Risk
15758.0,25,1,205.25,3.258096538021482,0.6931471805599453,5.32908902521479,4,1,1,411,6,Potential Loyalists
15759.0,218,3,253.04000000000002,5.389071729816501,1.3862943611198906,5.5374917349347745,1,3,2,132,6,Others
15762.0,65,2,583.75,4.189654742026425,1.0986122886681098,6.371184405464288,3,3,3,333,9,At Risk
